smiles	logS
CCCn1ncc2ccc(C3CCCN(CC(=O)N4CCCC4)C3)nc21	1.693726949
O=C(C1CCC(O)CC1)N1CCCN(c2ccc(F)cc2)CC1	1.906873535
CSc1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1	0.929418926
Cc1cncc(C2CCN(Cc3cnccn3)CC2)n1	1.831229694
COc1ccc(-c2cccc(C3CCCN(C(=O)C4CCCC4)C3)n2)cc1	0.389166084
O=S(=O)(c1cn[nH]c1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1	0.161368002
COc1ccc(N2CCCN(CC3CCN(C(=O)C4CC4)CC3)CC2)cc1	1.775974331
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)COc3ccccc3F)C2)n1	1.745465169
O=C(CN1CCCC(c2cncc(-c3cccc(Cl)c3)n2)C1)N1CCCC1	1.817895757
COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4cncnc4)cc(C)n3)CC1)CO2	1.358886204
O=C(c1ccc2[nH]ccc2c1)N1CCCC(c2cccc(-c3ccc(F)cc3)n2)C1	0.371067862
O=C(c1ccccn1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1	1.476396827
Cc1noc(C)c1C(=O)N1CCCN(c2ccc(F)cc2)CC1	1.745074792
Cc1cc(-c2ccc(N)nc2)cc(C2CCN(C(=O)CCCc3ccc(F)c(C)c3)CC2)n1	0.926342447
Cc1cc(Nc2ccccn2)cc(C2CCCN(CC(=O)Nc3ncc(C)s3)C2)n1	1.81640703
O=C(CN1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1)N1CCCC1	1.738384124
Cc1cc(C)nc(Nc2ccc(C3CCCN(CC(=O)N4CCCC4)C3)nc2)n1	1.823637222
NC(=O)c1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1	1.0
Cc1ccc(NC(=O)CN2CCCC(c3nc4ccccc4o3)C2)cc1C	1.0
COc1ccc(-c2cccc(C3CCCN(CC(=O)Nc4ccccn4)C3)n2)cc1	0.908485019
O=C(c1cccnc1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1	1.555698895
C=CCNC(=O)C1(Cc2ccc(-c3ccccc3)cc2)CCN(C(=O)c2cccnc2)CC1	0.602059991
COc1cccc(CN2CCN(C(=O)Cc3ccc(C)cc3)[C@@H](C)C2)c1	1.643452676
NC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2cccc(Cl)c2)CC1	1.922984816
COc1cccc(CN2CCC(Cc3ccc(-c4cccnc4)cc3)(C(N)=O)CC2)c1	1.848804701
O=C(NCc1ccc(F)cc1)C1(Cc2ccc(-c3cccnc3)cc2)CCOCC1	1.941759814
CCC(C)(C)NC(=O)C1(Cc2ccc(-c3cc(F)ccc3OC)cc2)CCOCC1	1.07809415
CNC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(Cc2cccc(F)c2)C1	1.759667845
NC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(C(=O)Cc2cccc(F)c2)CC1	1.799340549
COc1ccccc1-c1ccc(CC2(C(=O)NC3CC3)CCOCC2)cc1	1.621280168
COc1ccc(/C=C/C(=O)c2c(C)nc3ccccc3c2N)cc1	1.59747579
Cc1nc2ccccc2c(N)c1C(=O)/C=C/c1ccccc1	1.617105231
COc1ccc(/C=C/C(=O)c2c(C)nc3ccccc3c2N)c(OC)c1	1.608739919
Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1	0.322219295
Cc1noc(C2CCN(CC(N)=O)CC2)n1	1.48784512
Cc1nc(C2CCN(CC(N)=O)CC2)no1	1.787956123
COCc1nc(C2CCN(CCO)CC2)no1	1.557507202
Cc1noc(C2CCN(C(=O)C3(c4cccc(F)c4)CCC3)CC2)n1	1.882524538
CCNC(=O)c1ccc(-c2cc(C)cc(OC)c2OC)nc1	1.541204691
Cc1ccc(-c2ccc(-c3nccn3CCCn3cnnc3)o2)cc1	1.566201719
O=C1CCCc2nc(Nc3nc(-c4ccccc4)c4ccccc4n3)ncc21	-0.795880017
COc1ccc(Nc2nc3ccccc3c3nncn23)cc1	-0.853871964
CCc1nnc2c3ccccc3nc(Nc3ccc(OC)cc3)n12	-0.853871964
CCOc1ccc(C(=O)Nc2cc(C(=O)OC)ccc2N2CCN(C(C)=O)CC2)cc1	0.382017043
COc1cc(CCNC(=O)c2nc3cccc(C)n3c2F)cc(OC)c1	1.596926814
CC(=O)Nc1ccc(O)cc1	1.442479769
CCN(CC)C(=O)c1ccc(NC(C)=O)cc1	1.539076099
CCN1CCc2nc(NC(=O)Cc3ccc(Cl)cc3)sc2C1	1.668012972
CN1CCc2nc(NC(=O)c3ccc(Cl)s3)sc2C1	1.688419822
Cc1nc2cc(NC(=O)CCc3c(C)nc4c(c(C)nn4C)c3C)ccc2o1	0.968482949
Cc1nc2cc(NC(=O)CCc3c(C)noc3C)ccc2o1	1.592509848
Cc1noc(C)c1CCC(=O)Nc1cccnc1	1.745933158
Cc1nc2cc(NC(=O)Cc3c(C)nc4ccccc4c3C)ccc2o1	1.363799945
COc1ccc(C(=O)Nc2ccc3oc(C)nc3c2)c(OC)c1	1.188647296
CCNC(=O)c1ccnc(-c2ccc(F)c(C)c2)c1	1.452706227
CC(C)S(=O)(=O)c1ccc2nccc(Nc3ccc4scnc4c3)c2c1	1.58591171
Cc1nc(C#N)c(C#N)n1Cc1csc(-c2cccs2)n1	1.508529719
Cc1nn(Cc2csc(-c3cccs3)n2)c(N)c1C#N	1.597695186
CN(C)CCNc1c2c(c(C#N)c3nc4ccccc4n13)CCCC2	1.556302501
Cc1c(C(=O)NCCCN(C)C)sc2ncnc(Nc3ccc(F)cc3OC(C)C)c12	1.372175286
Cc1nccc(C2(C)CCN(CC(N)=O)CC2)n1	1.77633791
CCN(CC)S(=O)(=O)c1ccc2c(c1)CCN2CC(=O)NCc1ccccc1F	1.640580806
O=C(Cc1cccs1)NCc1ccccc1F	1.541454429
C#CCNC(=O)Cc1coc2cc(OC)ccc12	1.751587005
Cc1ccc2c(CC(=O)NCc3cccs3)coc2c1	0.786751422
O=C(Cn1ccnc1)NCc1ccccc1F	1.688063697
C#CCNC(=O)c1ccc(OC)c(OC)c1	1.42975228
Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)cn1	0.492760389
Cn1c(=O)n(Cc2cccc(OC(F)F)c2)c2cnccc21	1.690993032
CC(C)(C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1	1.553276046
NCCN1CCN(C/C=C/C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)C2)CC1	1.480006943
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1	1.601516784
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)Nc4ccc(C(C)C)c(C)c4)c3)c3c(N)ncnc32)C1	-0.769551079
C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1	1.004321374
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1	0.93399
CC(C)(C)c1csc(NC(=O)C2CC2)n1	1.465977368
O=C(NC1CCCCCC1)c1ccc(CSc2nc3ccccc3[nH]2)cc1	0.432969291
CCOC(=S)SCC(=O)Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1	0.338456494
O=C(Nc1nc2ccccc2[nH]1)C1CC1c1ccccc1	0.041392685
O=C(Nc1nc2ccccc2[nH]1)C1CCCCC1	0.388278863
O=C(O)Cc1nc2ccccc2[nH]1	1.002166062
Cn1c(NC(=O)C2CC2c2ccc(Cl)cc2)nc2ccccc21	-0.522878745
Cc1ccc(C(=O)Nc2nc3ccccc3[nH]2)cc1	-0.070581074
O=C(O)CCC(=O)Nc1ccccc1-c1nc2ccccc2[nH]c1=O	1.783188691
COC(=O)Nc1nc2ccccc2[nH]1	0.90579588
O=C(Nc1nc2ccccc2[nH]1)C1CC(=O)N(c2cccc(C(F)(F)F)c2)C1	-0.086186148
O=C(Nc1nc2ccccc2[nH]1)c1ccc(-c2ccccc2)cc1	-0.301029996
Cc1ccc(C(=O)Nc2ccccc2C#N)cc1	1.016197354
O=C(Nc1nc2ccccc2[nH]1)c1ccccc1	0.217483944
CCC(Oc1ccccc1)C(=O)Nc1nc2ccccc2[nH]1	1.07371835
O=C(Nc1nc(-c2cccnc2)cs1)C1CCCCC1	-0.677780705
CSCC(=O)Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1	-0.431798276
O=C(Nc1nc2ccccc2[nH]1)c1ccncc1	0.706717782
O=C(Cc1ccc2ccccc2c1)NCCc1nc2ccccc2[nH]1	1.464638559
NC(=O)c1cnc(NC2CC2)nc1CCNC(=O)C1(c2cccc(F)c2)CCOCC1	1.888123307
Cc1cc(C(=O)Nc2cccc(-c3cnco3)c2)c2c(C)nn(C)c2n1	0.941014244
O=C(Nc1cccc(-c2cnco2)c1)C1(c2cccc(F)c2)CCOCC1	1.626032248
CCN(C(=O)N1CCC(OC2CCOCC2)CC1)C(C)C	1.748962861
CCN(C(=O)N1CCC(CC(=O)N2CCN(C)CC2)CC1)C(C)C	1.910250772
Nc1nc(CN2CCN(c3ccc(F)cc3)CC2)cs1	1.755722445
Nc1cncc(-c2ccc(CN3CCCCC3)cc2)c1	1.414304688
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccc(NS(C)(=O)=O)cc5)cc4c32)ccc1C	-0.522878745
CON(C)C(=O)CCc1c(C)nn(C)c1C	1.534026106
CCC(=O)Nc1cccc(C(=O)N2CCN(C)Cc3ccccc32)c1	-0.698970004
Cc1nn(C)c(C)c1CCC(=O)N1CCCc2ncccc21	1.733999287
Cc1cc(NC(=O)CCc2c(C)nn(C)c2C)no1	1.704750904
Cc1nn(C)c(C)c1CCC(=O)N1CCN(C)Cc2ccccc21	1.72427587
C#CCNC(=O)CCc1c(C)nn(C)c1C	1.784831178
Cc1ccc(C(=O)N(C)C)cc1NS(C)(=O)=O	1.701395269
CON(C)C(=O)c1cc(C)ccc1NS(C)(=O)=O	1.522313795
NCc1ccc(Oc2ccccc2)nc1	1.342422681
COc1ccc(-c2nc(CN3CCC[C@H](O)C3)no2)cc1	1.566201719
COc1ccc(F)c(CN2CCC(Cc3noc(C)n3)CC2)c1	1.841422044
COc1ccc(CN2CCC(c3nc(C(C)C)no3)CC2)c(F)c1	1.67329744
Cc1ccc(CCNC(=O)N2CC(C)(C)OC(C)(C)C2)cn1	1.61415871
CCOC(=O)c1cccnc1-c1ccc2[nH]ccc2c1	1.565847819
Nc1nnc(-c2ccc3c(c2)OCCO3)o1	1.368658712
CCn1nccc1CNc1nnc(-c2ccc(OC)cc2)o1	1.433289685
Cn1cc(-c2nnc(NCc3ccc4ccccc4c3)o2)cn1	1.050379756
Fc1ccc(CNc2nnc(-c3ccc4c(c3)OCO4)o2)cc1	0.409933123
CC1(c2nnc(-c3ccc4c(c3)OCCO4)o2)CCOCC1	1.610660163
Oc1ccc(CN2CCN(c3cccc(Cl)c3)CC2)cc1	0.342422681
Fc1ccccc1CN1CCN(c2ncccn2)CC1	1.558708571
Oc1cccc(CN2CCN(c3ncc(Br)cn3)CC2)c1	0.694605199
Cc1cc(CN2CCN(c3ncccn3)CC2)on1	1.564547712
Fc1cccc(CN2CCN(c3ncccn3)CC2)c1	1.579783597
CC1(C(=O)O)CCN(Cc2ccccc2)CC1	1.652633068
CN(Cc1cccc(C#N)c1)c1cnc2ccccc2n1	1.07371835
CN(Cc1cccc(C#N)c1)Cc1ccccc1C#N	1.467756051
CN(CCc1ccccn1)c1cnc2ccccc2n1	1.648847708
CN(Cc1cccc(C#N)c1)C(=O)CC(C)(C)C	1.476396827
CN(Cc1ccccn1)c1nc2ccccc2o1	1.577951128
Cc1noc(C)c1CS(=O)(=O)Cc1cccc2c1OCCO2	1.726727209
Cc1csc(N(C(=O)c2cc3c(C)nn(C)c3s2)C2CC2)n1	1.758381942
Cc1csc(N(C(=O)c2ccc(-n3cncn3)c(F)c2)C2CC2)n1	1.727053011
Cc1nn(C)c2sc(C(=O)N3CCC(C(=O)O)(c4ccccc4)CC3)cc12	1.867644234
CC(=O)Nc1ccc(S(=O)(=O)NC2=NCN(Cc3ccccc3)CN2)cc1	1.78497371
CN(Cc1cnn(C)c1)c1ncnc2c1oc1ccccc12	1.628491105
CNC(=O)c1cc(-c2ccccc2)no1	1.567731963
CN(CC(=O)Nc1ccncc1)C1CCCC1	1.610553705
CC(C)c1cccc(CN2C(=O)N(C)C3(CCCCC3)C2=O)n1	1.544440137
O=C(CC1CCCC1)NCc1nnc2n1CCC2	1.498586209
Cc1cc(NC(=O)CCc2cnn(C)c2)c2ccccc2n1	1.635282638
c1ccc2c(c1)CCN(Cc1nnc3n1CCC3)C2	1.547774705
O=C(NCCc1nnc2n1CCC2)c1ccc2c(c1)CCC2	1.373831145
Cc1ccc2nc3c(c(C(=O)NCc4nnc5n4CCC5)c2c1)CCCC3	1.756636108
CN1C(=O)N(CC(=O)NCc2ccc(Cl)cc2)C(=O)C12CCCCC2	1.705007959
Cc1cccc(NC(=O)CN2C(=O)N(C)C3(CCCCC3)C2=O)c1C	1.776846409
O=C(Cc1ccc(Cl)cc1)NCc1ccncc1	1.712733859
O=C(CC1CCCC1)NCc1ccncc1	1.763278211
Cc1ccc2nc3c(c(C(=O)NCc4cnn(C)c4)c2c1)CCCC3	1.750199728
CN(C)Cc1csc(-c2nccn2-c2ccc3c(c2)n(C)c(=O)n3C)c1	1.497482537
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1	1.791339704
O=C(c1ccc(F)c(F)c1)N1CCN(C(=O)c2nc(Cl)ccc2Cl)CC1	1.790144365
Cc1nnc(N2CC[C@H](O)C2)c(C#N)c1C	1.494711025
Cc1nnc(NC(C2CC2)C2CC2)c(C#N)c1C	0.877371346
Cc1nnc(N2CCCSCC2)c(C#N)c1C	1.373463722
Cc1nnc(N2CCC(CNc3ccc(C#N)cn3)C2)c(C#N)c1C	0.911157609
CN(C(=O)c1cc2ccc(C(C)(C)C)cc2[nH]1)C1(C#N)CCC1	-0.657577319
Cc1ccc2cc(C(=O)N(C)CCC#N)[nH]c2c1	0.602059991
Cc1cc(C)cc(NC(=O)COC(=O)c2nn(C)c(=O)c3ccccc23)c1	-0.013228266
Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1	1.633569443
Cn1nc(C2CC2)c2[nH]c(-c3cccc(CN4CCOCC4)c3)nc21	1.694078462
Cn1c(=O)n(C2CCCC2)c(=O)c2c(F)cccc21	1.41447195
CCCN1CCCN(c2ncccc2C#N)CC1	1.445136969
CCC1(O)CN(c2ncccc2C#N)C1	1.356025857
CCC1(O)CN(c2ncnc3c2c(Br)nn3C)C1	1.691435152
O=C(CC1CCN(c2ncc(Cl)cn2)CC1)N1CCOCC1	1.709269961
CNC(=O)CC1CCN(c2ncccn2)CC1	1.698970004
c1cnc(N2CCC(Cc3ccncc3)CC2)nc1	1.764176132
NC(=O)CC1CCN(c2ncccn2)CC1	1.765072201
CN(C)c1cccc(C2CCN(c3ncccn3)CC2)n1	1.22685757
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F	1.632693441
CC(C)(CO)NCCCCn1c2ccccc2c2ccccc21	1.501880494
O=C(O)CCn1c2ccccc2c2ccccc21	1.716086854
Cc1c(C(=O)NCc2cnc(N(C)C)n2C)sc2ccccc12	1.707570176
C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12	1.789580712
O=C(Cc1cccc(I)c1)N1CC(CO)C1	1.624282096
Cc1cc(C)c(CC(=O)N2CC(CO)C2)c(C)c1	1.665956029
CNc1nc(C2CCNCC2)nc2c1CN(C)CC2	1.559308011
COCCOCc1ccc(-c2cc3onc(-c4ccccc4)c3c(=O)n2C)cc1	1.153509989
CCNC(=O)N1CCc2nc3ccc(F)cn3c(=O)c2C1	1.760949951
CNC(=O)N1CCc2nc3ccc(Cl)cn3c(=O)c2C1	1.703377369
O=C(Cc1ccccc1F)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1	1.749117662
O=C(NC1CCCC1)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1	1.232487866
O=c1c2c(nc3ccccn13)CCN(S(=O)(=O)C1CCCCC1)C2	1.521661015
O=C(NC1CCCCC1)N1CCc2nc3ccccn3c(=O)c2C1	1.698535493
CN(Cc1cnccn1)C(=O)c1cc(-c2ccc(F)cc2)on1	1.203848464
CN(C)c1cc(CNc2ccc(C#N)cn2)ccn1	1.662568967
CCC(=O)NCc1ccnc(N(C)C)c1	1.485011215
CN(C)c1cc(CNC(=O)C2CCOCC2)ccn1	1.614897216
CCCNC(=O)c1ccnc(N(C)C)c1	1.580924976
Cc1cccc(OC2CCN(CC(N)=O)CC2)c1	1.897517129
NC(=O)CN1CCC(CCc2ccccc2)CC1	1.616265405
Fc1cccc(OC2CCN(Cc3nc4ccccc4[nH]3)CC2)c1	1.739255803
Cc1cccc(OC2CN(C(=O)Cn3c(C)nn(-c4ccccc4)c3=O)C2)c1	0.7084209
NC(=O)CN1CCC(Oc2cccc(F)c2)CC1	1.783975003
CCS(=O)(=O)CC(=O)Nc1cc(C)ccc1C	1.606596309
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl	1.773786445
CCc1nc(C)c(Cn2ccnc2-c2cnc(N3CCCC3)nc2)s1	1.544688022
Cc1n[nH]c(C)c1Cc1ccc(NCCC(C)C)cc1	1.167612673
CC(C)CC(=O)Nc1cccnc1N(C)C	1.481299273
CCN(C/C=C\c1ccc(C2CCCCC2)c(Cl)c1)C1CCCCC1	0.819543936
N#Cc1ccccc1Cn1nnc(-c2ccccc2)n1	1.058805487
CNC(=O)c1cccc(Cn2nnc(-c3ccccc3Cl)n2)c1	1.360404055
NC(=O)Cn1nnc(-c2ccccc2)n1	1.041392685
NC(=O)Cn1nnc(-c2ccccc2F)n1	1.062581984
NC(=O)Cn1ccc(-c2ccccc2)n1	1.607347777
COc1ccc(CCn2c(C)c3c(=O)n(-c4nc5ccccc5s4)[nH]c3cc2=O)cc1	1.352761192
COc1ccc(CCn2c(C3CC3)n[nH]c2=O)cc1	1.452553063
Cc1nc(C)c2c(C)c(C(=O)N(C)Cc3ccc(C)o3)sc2n1	1.574031268
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1	0.278753601
CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1	0.472024698
O=C(NCc1ccc(O)cc1)Nc1ccncc1F	1.577836341
O=C(NCc1cccc(O)c1)Nc1ccccc1F	1.561578368
CC(C)c1nnc(-c2ccc(-c3ccccc3)nc2)n1-c1cccc2nonc12	1.727785174
COc1ccccc1-c1nn(-c2ccccc2)cc1CO	1.295127085
N#CC1(NC(=O)CN2CCOCC2)CCCCCC1	1.653791187
CN(CC(=O)NC1(C#N)CCCC1)c1ccccc1	1.667639706
COc1cc(Nc2cc(-c3cccc(C#N)c3)ccn2)ccc1N1CCN(C)CC1	1.660865478
N#CC1(CN2CCc3cc(-c4ccccc4)oc3C2)CC1	1.480868924
COc1ccc2c(c1)CN(C(=O)c1cc(C3CC3)[nH]n1)CC2	1.13481437
Cc1cc(NC(=O)C2CCOCC2)sn1	1.751817788
Cc1nc(Cl)cc(Nc2cnn(C(C)(C)C)c2)n1	1.353916231
c1ccc(-c2ccc(Cn3ccnc3-c3cc4n(n3)CCCNC4)cc2)cc1	0.661812686
CCOc1cc2c(cc1CCC(=O)N1CCC(Cc3ncncc3C(N)=O)CC1)CCC2	1.876275589
Cc1[nH]c2ccc(Cl)cc2c1CC(=O)N1CCC(Cc2ncncc2C(N)=O)CC1	1.667452953
COc1ccc(N)cc1N1CCOC1=O	1.508395033
Cn1nccc1CC1CCN(C2CCCC2)CC1	1.41763774
COCC1CCN(c2noc(-c3cccs3)n2)CC1	1.109578547
COCCc1nc(CCCn2cccn2)n(C2Cc3ccccc3C2)n1	1.330819467
COc1ccc2c(c1)CN(c1nc(C)cc(C)n1)CC2	1.004751156
COc1ccnc(N2CC(n3nc(C)cc3C)C2)n1	1.579326204
CCC(Nc1cnn(C)c1)c1ccc2c(c1)OCCO2	1.57634135
CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12	0.808885867
CNc1cc(CC2CCNCC2)ncn1	1.486005186
CCn1nccc1-c1cc(CC2CCNCC2)ncn1	1.571359393
Cc1ccc(-n2nc(C(=O)N3CC(O)C3)c3c2CCCC3)cc1	1.562292864
CCN(CC#N)C(=O)c1nn(-c2ccc(F)cc2)c2c1CCCC2	1.607562243
Cc1nnc(NC(=O)c2nn(-c3ccc(F)cc3)c3c2CCCC3)s1	0.462397998
CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCN(C(=O)C2CCCO2)CC1	1.924795996
Cc1ccc(C(=O)N2CCC(Cc3ccccc3-c3ccccc3)(C(=O)N(C)C)CC2)s1	1.376576957
COc1cc(F)c(NCC(=O)Nc2ccc(C)cc2)cc1OC	1.678062905
CN(CC(=O)N(C)C)Cc1cc(C#N)ccc1F	1.548389418
Cc1cc(OCc2cc(C#N)ccc2F)ccc1N	1.40534636
CN(CCC#N)Cc1cc(C#N)ccc1F	1.496929648
N#Cc1cc(-c2ccccc2)sc1N	0.477121255
O=C(NC[C@H]1COCc2nc3ccccc3n21)c1ccncc1	1.716837723
CC(C)COc1cc(F)cc(-c2cncc(C(=O)N3CCCC3)n2)c1	-0.15490196
CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O	1.578524605
NC(=O)c1sc2cc(F)ccc2c1Cl	-0.301029996
CN1CCN(c2ccc(NC(=O)c3ccc(S(=O)(=O)N4CCCc5ccccc54)cc3)cc2)CC1	1.005180513
Cc1nnsc1CN(C)c1ccc2cc[nH]c2n1	1.389520466
Fc1ccc2[nH]c(CO[C@H]3CN(Cc4ccccc4)C[C@H]3F)nc2c1	1.549003262
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1	1.221414238
N#Cc1cccc(-c2ccc3[nH]ccc3c2)n1	0.562292864
O=c1[nH]c2cc3ccccc3c(=O)n2c2sc3c(c12)CCCC3	1.180699201
CCN(c1ccc(C(C)C)cc1)S(=O)(=O)c1ccccc1	-0.187086643
C=CCN(c1ccc(C(=O)OC)cc1)S(=O)(=O)c1ccccc1	0.350248018
CCN(c1ccccc1)S(=O)(=O)c1ccc(C(F)(F)F)cc1	0.146128036
O=C(Cn1cccc(C(=O)Nc2cccc(-n3cccn3)c2)c1=O)NC1CCCCC1	-0.096910013
CC(=O)NC1(c2ccc(F)cc2)CCN(Cc2ccc(OC3CCCC3)cc2)CC1	1.859738566
COc1cccc2c1OC(C)(C)[C@@H]1C[C@H]3CNCC[C@H]3O[C@@H]21	1.727785174
CC1(C)Oc2ccc(Cl)cc2[C@@H]2O[C@@H]3CCNC[C@@H]3C[C@H]21	1.628286731
Cn1cnnc1-c1cccc(NS(=O)(=O)c2ccc(N3CCCC3=O)cc2)c1	1.752816431
CCc1cc2c(Nc3cnn(CC)c3)ncnc2s1	1.633670406
COc1ccc(CNc2ncc(-c3ccc4c(c3)OCO4)n2C)c(OC)c1	1.628899564
COc1ccc(Cc2ncnn2-c2ccc3c(c2)OCO3)c(OC)c1	1.543074235
CNCC(=O)Nc1cc(Cl)c(OCCOC)c(Cl)c1	1.941014244
CC(=O)N1CCN(c2ncc(-c3cc(C)no3)c([C@H]3CCCO3)n2)CC1	1.836197481
Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccc(CNC(=O)C(F)F)cc2)C(=O)c2ccc(O)cc2O)cc1	1.440279213
O=C(NC1CCCCC1)C1CCN(c2ccncc2Cl)CC1	1.342422681
CC(C)c1cnc(COc2ccc(Br)nc2)o1	1.61992771
CS(=O)(=O)c1ccc(-c2cnc(NCc3ccco3)n3cnnc23)cc1	1.561101384
COc1ccc(-c2onc(C)c2-c2cnn(-c3ccccc3)c2)c(O)c1	-0.602059991
Cc1ccc(F)cc1C(=O)N1CCc2c(nc(-c3ccccn3)nc2N(C)C)C1	1.410608543
O=C(CSC1CCCC1)N1CCC(n2ccnn2)CC1	1.591732239
O=C(CSC1CCCC1)N1CCC(Cn2cccn2)CC1	1.80140371
CCn1c(CO)nn(-c2cc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3Cl)cc2F)c1=O	1.82672252
O=C(CCNC(=O)c1ccc(OC(F)(F)F)cc1)N[C@@H]1CCCc2ccccc21	0.662757832
CCSCc1nc(N)c2ccccc2n1	1.4827307
CN(Cc1nc(N)c2ccccc2n1)Cc1ccc(F)cc1F	1.634174872
Cc1ccc(-n2ccnc2-c2ccoc2)c2cccnc12	1.297979244
CC(C)(C)C(=O)Nc1sc2c(c1C#N)CCC2	0.281033367
CN(C)C(=O)CN1CCN(C(=O)c2ccc3ccccc3c2O)CC1	1.64246452
O=C(c1cccc(Cl)c1)N1CCN(C(=O)c2ccc3ccccc3c2O)CC1	0.380211242
CONC(=O)c1cn(-c2ccc(Br)cc2)cn1	1.803525396
Cc1cc(C)c2c(N(C)CCC(C)C)ncnc2n1	1.573683693
CCCCn1nc(-c2ccc(C)o2)nc1CNC	1.467015818
Cc1ccc(-c2nc(CN3CCOCC3)n(Cc3ccc(F)cc3)n2)o1	1.461348434
Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1	-0.119186408
c1nc(Nc2ccc3c(c2)OCCCO3)c2sccc2n1	1.707229419
O=C(CN1CCSC1=O)N1CCN(Cc2sc3ccccc3c2Cl)CC1	1.735199548
CCN1C(=O)C(=O)N(Cc2sc3ccccc3c2Cl)C1=O	-0.522878745
COc1cc(-c2ccc(C)s2)cc2c1OCCN(c1noc(C)n1)C2	0.478566496
CC(C)N1CCC(O)(c2ccccc2F)CC1	1.617734035
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1	0.342422681
CN(C)c1ncn(-c2cccc(N)c2)n1	1.343605508
Cc1cnn(Cc2cc(F)ccc2F)c1N	1.615318657
Fc1cccc(CCNCc2cc(-c3ccccc3)cn3nnnc23)c1	1.137037455
Cc1ccc2c(c1)cc(CNCCc1ccccc1)c1nnnn12	1.396722279
CNCCN1CCC(OCc2ccccc2)CC1	1.740678425
Cn1cc(C(=O)O)c(C2CCCCC2)n1	1.526726867
Cc1ccnc(NC(=O)C2CCN(CCc3cccs3)CC2)c1	1.816440168
Cc1ccc(CN(C)c2ncnc3c2cnn3C)o1	1.612041745
CCN1CCC(N(C)c2ncnc3c2cnn3C)CC1	1.614897216
Fc1ccc(Nc2nc(N3CCCCC3)c3nccnc3n2)cc1	-0.920818754
CN(CCN1CCOC1=O)C(=O)c1cc2cc(Br)ccc2o1	1.706973676
OCc1ccc(Cn2cc(-c3cc(F)ccc3-n3cccn3)nn2)cc1	1.538322333
Cn1nc(-c2cn(Cc3ccc(CO)cc3)nn2)c2c(Cl)cccc21	1.283301229
COc1ccc(CNc2c(-c3ccc(OC)c(OC)c3)nc3cnccn23)cc1	1.670802284
