smiles	logS	S	scaffold	Hydroxyl (-OH)	Methyl (-CH3)	Amine (-NH2)	Nitro (-NO2)	Ether (R-O-R')	Aldehyde (-CHO)	Ketone (-C=O)	Sulfonyl (R-SO2-R')	Phenyl (Ph)	Amide (-CONH2)	Alcohol (-OH)	wt	nH	logp
Cc1nccc(-c2cccc(NCC(=O)N3CCCCCCC3)c2)n1	1.745387121	55.63999995900181	C1CCCC(CCCC2CCCC(C3CCCCC3)C2)CCC1	0	1	0	0	0	0	1	0	1	0	0	338.4550000000001	1	3.656620000000002
O=C(NCC1(c2ccc(F)cc2)CCOCC1)c1ccccn1	1.69862243	49.9600000342698	C1CCC(CCCC2(C3CCCCC3)CCCCC2)CC1	0	0	0	0	1	0	0	0	1	0	0	314.35999999999996	1	2.698900000000001
Cc1csc(NC(=O)CCc2ccncc2)n1	1.580924976	38.10000002845742	C1CCC(CCCCC2CCCC2)CC1	0	1	0	0	0	0	1	0	0	0	0	247.323	1	2.4178200000000007
COc1nn(C)cc1C(=O)Nc1cccc(-c2cnc3n2CCC3)c1	1.559308011	36.25000000776154	C1CCC(CCC2CCCC(C3CCC4CCCC43)C2)C1	0	2	0	0	1	0	0	0	1	0	0	337.38300000000015	1	2.4907000000000004
Cc1csc(NC(=O)c2ccc(-c3ccncc3)cc2)n1	0.369215857	2.3399999977901302	C1CCC(C2CCC(CCC3CCCC3)CC2)CC1	0	1	0	0	0	0	0	0	1	0	0	295.367	1	3.7658200000000024
c1ccc(-n2cc(CNc3ncccn3)cn2)cc1	1.613947477	41.11000002079193	C1CCC(CCC2CCC(C3CCCCC3)C2)CC1	0	0	0	0	0	0	0	0	1	0	0	251.29300000000003	1	2.2744
CCONC(=O)c1cnn(-c2cccc(Cl)c2)c1	1.613101517	41.030000003125934	C1CCC(C2CCCC2)CC1	0	1	0	0	0	0	0	0	1	0	0	265.7	1	2.207
Cc1nc(-c2ccccc2)ccc1C(=O)NC1CCCC1	1.612359948	40.96000000303932	C1CCC(C2CCC(CCC3CCCC3)CC2)CC1	0	1	0	0	0	0	0	0	1	0	0	280.37100000000004	1	3.729420000000002
Cc1noc(-c2ccccc2C(=O)O)n1	1.54740546	35.27000002700389	C1CCC(C2CCCC2)CC1	1	1	0	0	0	0	0	0	1	0	1	204.18499999999997	1	1.7432199999999998
Cc1ccc(Cn2nccc2NC(=O)c2ccncc2)o1	1.525951341	33.56999998082919	C1CCC(CCC2CCCC2CC2CCCC2)CC1	0	1	0	0	0	0	0	0	0	0	0	282.30300000000005	1	2.4801200000000003
CC1CCN(CCNC(=O)c2ccncc2)CC1	1.533899101	34.190000016013165	C1CCC(CCCCC2CCCCC2)CC1	0	1	0	0	0	0	0	0	0	0	0	247.34199999999998	1	1.5432999999999995
CCC(CC)NC(=O)c1ccc2ncsc2c1	1.346548559	22.210000023091222	C1CCC2CCCC2C1	0	2	0	0	0	0	0	0	1	0	0	248.35100000000003	1	3.2147000000000014
Cc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)s1	-0.37675071	0.4199999996151961	C1CCC(CCC2CCCC2C2CCCCC2)CC1	0	1	0	0	0	0	0	0	2	0	0	396.82099999999997	1	6.043020000000003
Cc1nc(C)c(CNc2cnn(-c3ccccc3)c2)s1	1.560862695	36.38000002282974	C1CCC(C2CCC(CCC3CCCC3)C2)CC1	0	2	0	0	0	0	0	0	1	0	0	284.38800000000003	1	3.5577400000000017
O=C(CN1CCC(c2ccccc2)CC1)N1CCNC1=O	1.690727544	49.06000001464398	C1CCC(C2CCC(CCC3CCCC3)CC2)CC1	0	0	0	0	0	0	1	0	1	0	0	287.363	1	1.4178000000000002
Cc1cc(C(=O)Nc2ncccc2C)c2ccccc2n1	1.643156466	43.97000003850271	C1CCC(CCC2CCCC3CCCCC32)CC1	0	2	0	0	0	0	0	0	1	0	0	277.32700000000006	1	3.498940000000001
COc1ccc(CN(C)C(=O)Nc2ccccc2)cc1F	1.66133934	45.84999999936235	C1CCC(CCCCC2CCCCC2)CC1	0	2	0	0	1	0	0	0	2	0	0	288.32200000000006	1	3.4982000000000024
COc1ccc(CCC(=O)N2CCCNCC2)cc1	1.552668216	35.699999990777464	C1CCCC(CCCC2CCCCC2)CC1	0	1	0	0	1	0	1	0	1	0	0	262.35299999999995	1	1.4496999999999998
Cc1ccc(C(=O)Nc2cccc(C(=O)N(C)C)c2)cn1	1.656002321	45.290000033062526	C1CCC(CCC2CCCCC2)CC1	0	3	0	0	0	0	0	0	1	0	0	283.331	1	2.34412
O=C(Cc1csc(-c2ccccn2)n1)NC1CCCCCC1	1.05804623	11.42999998959676	C1CCCC(CCCC2CCC(C3CCCCC3)C2)CC1	0	0	0	0	0	0	1	0	0	0	0	315.44200000000023	1	3.5866000000000016
Cc1ccc(-c2csc(CC(N)=O)n2)cc1C	1.55448916	35.84999999968475	C1CCC(C2CCCC2)CC1	0	2	1	0	0	0	1	0	1	1	0	246.33499999999998	1	2.454740000000001
Cc1nn(-c2ccccc2)c(C)c1CN	1.305995883	20.230000010676218	C1CCC(C2CCCC2)CC1	0	2	1	0	0	0	0	0	1	0	0	201.27299999999994	1	1.94784
O=C(NCc1ccc2c(c1)OCCO2)c1sccc1C1CC1	1.493876111	31.180000010566527	C1CCC2CC(CCCC3CCCC3C3CC3)CCC2C1	0	0	0	0	2	0	0	0	1	0	0	315.39400000000006	1	3.3267000000000015
Cc1cccc2sc(NC(=O)c3cccnc3)nc12	-0.283996656	0.5200000004372711	C1CCC(CCC2CC3CCCCC3C2)CC1	0	1	0	0	0	0	0	0	1	0	0	269.32900000000006	1	3.252020000000001
Cc1cc(C(=O)O)c2ccc(F)cc2n1	1.394451681	24.800000009923767	C1CCC2CCCCC2C1	1	1	0	0	0	0	0	0	1	0	1	205.188	1	2.3805200000000006
CCOC(=O)N1CCN(C(=O)Nc2cccc3c2CCCC3)CC1	1.712902125	51.62999999438605	C1CCC(CCC2CCCC3CCCCC32)CC1	0	1	0	0	1	0	0	0	1	0	0	331.4160000000003	1	2.871400000000002
COC(=O)c1c(C)[nH]c(C(=O)OCC(=O)N(C)Cc2cccs2)c1C	1.608526034	40.600000039526	C(CCCC1CCCC1)CCC1CCCC1	0	4	0	0	2	0	1	0	0	0	0	364.42300000000006	1	2.2950399999999993
Cc1ccc(CNC(=O)c2cccnc2)n1C	1.608526034	40.600000039526	C1CCC(CCCC2CCCC2)CC1	0	2	0	0	0	0	0	0	0	0	0	229.28300000000004	1	1.6585199999999998
Cc1cc(C(=O)Nc2cccc3ncccc23)on1	1.656768779	45.369999972209705	C1CCC(CCC2CCCC3CCCCC32)C1	0	1	0	0	0	0	0	0	1	0	0	253.26100000000002	1	2.783520000000001
O=C(NCCc1ccc2c(c1)OCCO2)c1ccc2ccccc2n1	0.985426474	9.669999998151884	C(CCC1CCC2CCCCC2C1)CC1CCC2CCCCC2C1	0	0	0	0	2	0	0	0	2	0	0	334.375	1	2.9785000000000013
CCC(CC)NC(=O)c1cc(C)nc2onc(C)c12	1.65829765	45.5299999676904	C1CCC2CCCC2C1	0	4	0	0	0	0	0	0	0	0	0	261.325	1	2.758040000000001
COc1ccc(CCC(=O)N2CCN(C(=O)c3cc4n(n3)CCCC4)CC2)cc1	1.921009802	83.37000009655256	C1CCC(CCCC2CCC(CC3CC4CCCCC4C3)CC2)CC1	0	1	0	0	1	0	1	0	1	0	0	396.49100000000027	0	2.1452
Cc1ccc(CNC(=O)c2cccs2)cn1	1.718750735	52.33000003136885	C1CCC(CCCC2CCCC2)CC1	0	1	0	0	0	0	0	0	0	0	0	232.30800000000005	1	2.38152
COc1nn(C)cc1C(=O)Nc1cccc2cnccc12	1.607455023	40.49999997998115	C1CCC(CCC2CCCC3CCCCC32)C1	0	2	0	0	1	0	0	0	1	0	0	282.30300000000005	1	2.2291999999999996
COCC(=O)Nc1nc(C)c(C)s1	1.408579125	25.61999997589179	C1CCCC1	0	3	0	0	1	0	1	0	0	0	0	200.263	1	1.34484
Cc1cc(C)c(NC(=O)c2cc(Cl)ccc2F)c(C)n1	1.798028793	62.80999994156079	C1CCC(CCC2CCCCC2)CC1	0	3	0	0	0	0	0	0	1	0	0	292.74100000000004	1	4.051660000000003
O=C(NCCN1CCC(c2ccccc2)CC1)c1ccc2ncsc2c1	1.643650038	44.01999997797157	C1CCC(C2CCC(CCCCC3CCC4CCCC4C3)CC2)CC1	0	0	0	0	0	0	0	0	2	0	0	365.50200000000007	1	3.905700000000003
Cc1ccc(NC(=O)c2cccc3cccnc23)cc1	0.755874856	5.700000004298464	C1CCC(CCC2CCCC3CCCCC32)CC1	0	1	0	0	0	0	0	0	2	0	0	262.312	1	3.7955200000000016
Cc1cccnc1NC(=O)c1csc(-c2ccccc2)n1	1.635282638	43.18000000017778	C1CCC(CCC2CCC(C3CCCCC3)C2)CC1	0	1	0	0	0	0	0	0	1	0	0	295.367	1	3.7658200000000024
Cc1nc(CC(=O)NCc2ccccc2)cs1	1.414973348	26.000000001747043	C1CCC(CCCCC2CCCC2)CC1	0	1	0	0	0	0	1	0	1	0	0	246.33500000000004	1	2.3104199999999997
O=C(CN1CCCc2ccc(F)cc21)N1CCNC1=O	1.654561555	45.14000002684286	C1CCC(CCC2CCCC3CCCCC32)C1	0	0	0	0	0	0	1	0	1	0	0	277.29900000000004	1	1.1300999999999999
O=C(c1ccc(F)cc1)N1CCN(CC(=O)N2CCCC2=O)CC1	1.976945751	94.83000009624128	C1CCC(CC2CCC(CCC3CCCC3)CC2)CC1	0	0	0	0	0	0	2	0	1	0	0	333.3630000000001	0	0.7324999999999999
Cc1cc(F)ccc1C(=O)NCc1ccc(O)c(O)c1	1.606918526	40.45000000481615	C1CCC(CCCC2CCCCC2)CC1	2	1	0	0	0	0	0	0	2	0	2	275.279	3	2.475320000000001
COc1cccc(-c2nc(C(=O)O)cs2)c1OC	1.576571684	37.719999994329264	C1CCC(C2CCCC2)CC1	1	2	0	0	2	0	0	0	1	0	1	265.29	1	2.5255
N#CCc1ccc(NC(=O)C2CC2)cc1	1.485011215	30.550000029644856	C1CCC(CCC2CC2)CC1	0	0	0	0	0	0	1	0	1	0	0	200.24099999999996	1	2.10118
Cc1cccc(C(=O)NCC#Cc2ccccc2)n1	1.472463897	29.680000026858615	C1CCC(CCCCCC2CCCCC2)CC1	0	1	0	0	0	0	0	0	1	0	0	250.30100000000002	1	2.17152
Cc1nccc(-c2cccc(NCC(=O)N(C)c3ccccc3)c2)n1	1.582290683	38.22000002472988	C1CCC(CCCCC2CCCC(C3CCCCC3)C2)CC1	0	2	0	0	0	0	1	0	2	0	0	332.407	1	3.5269200000000014
N#Cc1cccnc1NCCc1cn2c(n1)CCCC2	1.719497017	52.42000004700337	C1CCC(CCCC2CC3CCCCC3C2)CC1	0	0	0	0	0	0	0	0	0	0	0	267.33599999999996	1	2.1406799999999997
Cc1cc(Oc2ncccn2)ccc1NC(=O)c1c(C)oc(C)c1C	1.740046724	54.95999999348342	C1CCC(CC2CCC(CCC3CCCC3)CC2)CC1	0	4	0	0	1	0	0	0	1	0	0	337.37900000000013	1	4.3478800000000035
Cc1ccccc1C(=O)Nc1nc(C)c(C)s1	1.482158695	30.34999997125859	C1CCC(CCC2CCCC2)CC1	0	3	0	0	0	0	0	0	1	0	0	246.33499999999998	1	3.320660000000002
Cc1noc2nc(-c3ccccc3F)cc(C(=O)O)c12	1.592287816	39.11000000431083	C1CCC(C2CCC3CCCC3C2)CC1	1	1	0	0	0	0	0	0	1	0	1	272.235	1	3.035520000000001
COCC(=O)Nc1cccc(-n2cccc2)c1	1.706632451	50.89000001484714	C1CCC(C2CCCC2)CC1	0	1	0	0	1	0	1	0	1	0	0	230.26700000000002	1	2.0622
Cc1ccc(NC(=O)c2nn(-c3ccccc3)nc2C)cc1	-0.537602002	0.290000000067472	C1CCC(CCC2CCC(C3CCCCC3)C2)CC1	0	2	0	0	0	0	0	0	2	0	0	292.34200000000004	1	3.136440000000002
Cc1nc(Cn2ncc3ccccc3c2=O)cs1	1.653887558	45.06999999263414	C1CCC(CC2CCC3CCCCC3C2)C1	0	1	0	0	0	0	0	0	1	0	0	257.318	0	2.20972
O=C(NCc1ncc(-c2ccccc2)o1)C1CCCCC1	1.880298991	75.90999992558305	C1CCC(CCCC2CCC(C3CCCCC3)C2)CC1	0	0	0	0	0	0	1	0	1	0	0	284.3590000000001	1	3.538100000000002
Cc1cc(C)n(-c2ccc(CNC(=O)C3CCC3)cn2)n1	1.598899887	39.709999994158814	C1CC(CCCC2CCC(C3CCCC3)CC2)C1	0	2	0	0	0	0	1	0	0	0	0	284.36299999999994	1	2.30044
CNC(=O)C1CCN(Cc2ncc(-c3ccc(F)cc3)o2)CC1	1.29666519	19.799999988076483	C1CCC(CC2CCC(C3CCCCC3)C2)CC1	0	1	0	0	0	0	1	0	1	0	0	317.3640000000001	1	2.4387
CCc1nc2ccccc2n1CC(=O)N1CCNC(=O)C1	1.704150517	50.600000018665135	C1CCC(CCC2CCC3CCCCC32)CC1	0	1	0	0	0	0	2	0	1	0	0	286.33500000000004	1	0.5570999999999999
O=C(Cc1c(F)cccc1Cl)Nc1cccc2cnccc12	0.320146286	2.089999999465564	C1CCC(CCCC2CCCC3CCCCC32)CC1	0	0	0	0	0	0	1	0	2	0	0	314.747	1	4.208500000000002
CN(C)C(=O)c1ccc(NC(=O)c2cccc(F)c2)cc1	1.666985718	46.44999996474113	C1CCC(CCC2CCCCC2)CC1	0	2	0	0	0	0	0	0	2	0	0	286.306	1	2.7798000000000007
Cc1csc(NC(=O)c2cccc(C)c2C)n1	1.052693942	11.290000001950553	C1CCC(CCC2CCCC2)CC1	0	3	0	0	0	0	0	0	1	0	0	246.335	1	3.320660000000001
Cc1ccc2c(CC(=O)N(C)Cc3nnc4n3CCC4)coc2c1C	1.736715134	54.54000004952854	C(CCC1CCC2CCCC12)CC1CCC2CCCCC12	0	3	0	0	0	0	1	0	1	0	0	338.4110000000001	0	2.7884400000000014
CN1CCCN(C(=O)NCCOc2ccc3c(c2)OCO3)CC1	1.844849801	69.96000003114833	C1CCCC(CCCCCC2CCC3CCCC3C2)CC1	0	1	0	0	3	0	0	0	1	0	0	321.3770000000001	1	1.1411999999999995
O=C(Cc1cccc2ccccc12)NCc1nnc2n1-c1ccccc1CC2	1.669037801	46.67000001234133	C(CCC1CCC2CCC3CCCCC3C12)CC1CCCC2CCCCC12	0	0	0	0	0	0	1	0	3	0	0	368.4400000000001	1	3.378000000000002
NC(=O)Cc1nc(-c2ccc(Cl)cc2Cl)cs1	1.613313161	41.04999995694945	C1CCC(C2CCCC2)CC1	0	0	1	0	0	0	1	0	1	1	0	287.171	1	3.144700000000001
O=C(NCCc1cnn(-c2ccccc2)c1)N1CCC1	1.597695186	39.60000000679196	C1CCC(C2CCC(CCCCC3CCC3)C2)CC1	0	0	0	0	0	0	0	0	1	0	0	270.33600000000007	1	1.8301
O=C(c1sc(N2CCOCC2)nc1-c1ccccc1)N1CCCCC1	1.766115283	58.35999997024663	C1CCC(CC2CC(C3CCCCC3)CC2C2CCCCC2)CC1	0	0	0	0	1	0	0	0	1	0	0	357.4790000000002	0	3.272800000000002
O=C(Cc1ccc2c(c1)OCCO2)NC1CCCCCC1	1.624591459	42.12999998769475	C1CCCC(CCCC2CCC3CCCCC3C2)CC1	0	0	0	0	2	0	1	0	1	0	0	289.37500000000006	1	2.8393000000000006
O=C(CCCOc1ccccc1)N1CCCC1	1.484299839	30.49999997564563	C1CCC(CCCCCC2CCCC2)CC1	0	0	0	0	1	0	1	0	1	0	0	233.31099999999995	0	2.468000000000001
O=C1CN(C(=O)c2ccc(F)cc2)CCN1	1.672190251	47.00999997962269	C1CCC(CC2CCCCC2)CC1	0	0	0	0	0	0	1	0	1	0	0	222.21899999999997	1	0.3977000000000002
Cc1ccc(NC(=O)c2c([O-])n(-c3ccc(C)cc3)n[n+]2Cc2ccccc2)cc1	-0.677780705	0.2100000001286614	C1CCC(CCC2CC(C3CCCCC3)CC2CC2CCCCC2)CC1	0	2	0	0	0	0	0	0	3	0	0	398.4660000000001	1	3.1508400000000014
Cc1sc(-c2ccccn2)nc1-c1ccc(NC(=O)C(C)C)cc1	0.149219113	1.4100000011188591	C1CCC(C2CCC(C3CCCCC3)C2)CC1	0	3	0	0	0	0	1	0	1	0	0	337.4480000000001	1	4.775020000000004
CC(=O)Nc1cccc(OCC(=O)N2CCCCC2)c1	1.627160952	42.379999963428055	C1CCC(CCCC2CCCCC2)CC1	0	1	0	0	1	0	2	0	1	0	0	276.33599999999996	1	2.0362999999999998
COC(=O)c1ccc(NC(=O)N(C)Cc2ccccc2CN2CCCC2)cc1	1.610660163	40.79999999155618	C1CCC(CCCCC2CCCCC2CC2CCCC2)CC1	0	2	0	0	1	0	0	0	2	0	0	381.4760000000002	1	3.7329000000000025
O=C(Cc1cccc2ccccc12)NCc1ccc(N2CCCC2=O)cc1	1.149834697	14.12000000924054	C(CCC1CCCC2CCCCC12)CC1CCC(C2CCCC2)CC1	0	0	0	0	0	0	2	0	3	0	0	358.44100000000014	1	3.8255000000000026
O=C(NCCc1ccc2c(c1)OCO2)Nc1ccncc1	1.667452953	46.50000001178265	C1CCC(CCCCCC2CCC3CCCC3C2)CC1	0	0	0	0	2	0	0	0	1	0	0	285.303	2	2.1745
CC(=O)c1ccc(OCCCCN2CCCC2)cc1	1.559667278	36.279999967582526	C1CCC(CCCCCC2CCCC2)CC1	0	1	0	0	1	0	1	0	1	0	0	261.3649999999999	0	3.144000000000002
O=C(NCc1ccc(O)c(O)c1)c1ccc2ccccc2n1	1.743509765	55.400000034642375	C1CCC(CCCC2CCC3CCCCC3C2)CC1	2	0	0	0	0	0	0	0	2	0	2	294.31	3	2.5760000000000005
COc1ccc(CNCc2cccc3ccccc23)cc1	1.673941999	47.20000003976807	C1CCC(CCCC2CCCC3CCCCC32)CC1	0	1	0	0	1	0	0	0	3	0	0	277.367	1	4.138200000000003
CC(C)(C)N1CCCN(C(=O)CNc2ccc(C#N)cc2)CC1	1.698709349	49.96999994907589	C1CCCC(CCCC2CCCCC2)CC1	0	3	0	0	0	0	1	0	1	0	0	314.4330000000001	1	2.30298
Cc1nc2ccc(NC(=O)c3sc(-c4ccccn4)nc3C)cc2s1	0.113943352	1.299999999081527	C1CCC(C2CCC(CCC3CCC4CCCC4C3)C2)CC1	0	2	0	0	0	0	0	0	1	0	0	366.47100000000006	1	4.683940000000002
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1	0.51851394	3.300000000927876	C1CCC(CCC2CCCC(CCC3CCCCC3)C2)CC1	1	3	0	0	0	0	0	0	3	0	1	389.4550000000001	3	4.271220000000004
COc1ccc(C2(NCc3ccc(N4CCCC4=O)cc3)CC2)cc1	1.911317442	81.52999993916984	C1CCC(C2(CCC3CCC(C4CCCC4)CC3)CC2)CC1	0	1	0	0	1	0	1	0	2	0	0	336.43500000000006	1	3.600900000000003
COc1ccc(C2(NCc3cnn(-c4ccccc4)c3)CCCC2)cc1	1.759063188	57.41999997878128	C1CCC(C2CCC(CCC3(C4CCCCC4)CCCC3)C2)CC1	0	1	0	0	1	0	0	0	2	0	0	347.4620000000002	1	4.440000000000004
Cc1cc(NC(=O)c2ccc(Cl)cc2F)no1	0.84509804	6.999999999770207	C1CCC(CCC2CCCC2)CC1	0	1	0	0	0	0	0	0	1	0	0	254.648	1	3.027820000000001
O=C(NCc1cccnc1)c1cnn(-c2ccccc2)c1	1.583198774	38.30000000276713	C1CCC(CCCC2CCC(C3CCCCC3)C2)CC1	0	0	0	0	0	0	0	0	1	0	0	278.315	1	2.1973000000000003
CCC(=O)N(C)CC(=O)Nc1cccc(F)c1	1.651084089	44.77999997494315	C1CCCCC1	0	2	0	0	0	0	2	0	1	0	0	238.262	1	1.6325999999999996
Cc1ccc2cccc(OCC(=O)N(C)c3ccccc3)c2n1	1.740125737	54.9700000043376	C1CCC(CCCCC2CCCC3CCCCC23)CC1	0	2	0	0	1	0	1	0	2	0	0	306.365	0	3.585020000000002
O=C(NCC(F)(F)F)c1ccncc1	1.487138375	30.699999966267992	C1CCCCC1	0	0	0	0	0	0	0	0	0	0	0	204.15100000000004	1	1.3737
O=C(NCc1cnn(-c2ccccc2)c1)C1CCC1	1.501196242	31.70999999802212	C1CCC(C2CCC(CCCC3CCC3)C2)CC1	0	0	0	0	0	0	1	0	1	0	0	255.321	1	2.2885999999999997
O=C(NCCc1cn2c(n1)CCCC2)c1ccccn1	1.677606953	47.6000000306348	C1CCC(CCCCC2CC3CCCCC3C2)CC1	0	0	0	0	0	0	0	0	0	0	0	270.33599999999996	1	1.5868999999999993
O=C(CC(=O)N1CCCC1)N1CCCC1	1.486572151	30.660000034002724	C1CCC(CCCC2CCCC2)C1	0	0	0	0	0	0	2	0	0	0	0	210.27699999999996	0	0.6212999999999997
Cc1cc(C(=O)NCC2(c3ccccc3)CC2)on1	1.603360924	40.1199999678167	C1CCC(C2(CCCC3CCCC3)CC2)CC1	0	1	0	0	0	0	0	0	1	0	0	256.305	1	2.4446200000000005
CCCC(=O)Nc1ccc(C)c2ncccc12	1.700703717	50.199999983237234	C1CCC2CCCCC2C1	0	2	0	0	0	0	1	0	1	0	0	228.295	1	3.2818200000000015
Cc1nc(C(=O)NC2CC2)ccc1C#N	1.558348509	36.17000001985338	C1CCC(CCC2CC2)CC1	0	1	0	0	0	0	0	0	0	0	0	201.22899999999998	1	1.1539
CCc1csc(NC(=O)c2ccc3c(c2)nc(C)n3C)n1	1.599664779	39.78000001938036	C1CCC(CCC2CCC3CCCC3C2)C1	0	3	0	0	0	0	0	0	1	0	0	300.387	1	3.152920000000001
CCN(C(=O)CN1CCNC(=O)C1)c1ccc(F)cc1	1.541828767	34.820000017533495	C1CCC(CCCC2CCCCC2)CC1	0	1	0	0	0	0	2	0	1	0	0	279.315	1	0.6103999999999996
Cc1cc(C(=O)Nc2ccc(C)c(C)c2)n(-c2ccccc2)n1	0.59439255	3.929999996602704	C1CCC(CCC2CCCC2C2CCCCC2)CC1	0	3	0	0	0	0	0	0	2	0	0	305.38100000000003	1	4.0498600000000025
Cc1cc(C)n2ncc(C(=O)NC3CCCCC3)c2n1	0.693726949	4.9400000008684986	C1CCC(CCC2CCC3CCCCC32)CC1	0	2	0	0	0	0	0	0	0	0	0	272.352	1	2.40864
O=C(CCc1ccc2c(c1)OCO2)Nc1nc2c(s1)CCC2	1.062581984	11.549999993932031	C(CCC1CC2CCCC2C1)CC1CCC2CCCC2C1	0	0	0	0	2	0	1	0	1	0	0	316.3820000000001	1	2.931800000000001
CC(C)CC(=O)NCC(=O)N1CCCC1	1.788945727	61.50999999663655	C1CCCC1	0	2	0	0	0	0	2	0	0	0	0	212.29299999999995	1	0.7710999999999999
Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)c(C(F)(F)F)nn1Cc1ccc(C#N)cc1	-0.744727495	0.1799999999571832	C1CCC(CC2CCC(CCC3CCCC4CCCCC43)C2)CC1	0	1	1	0	0	0	0	0	2	1	0	496.42400000000015	2	4.168800000000002
Cc1cccc(NCCc2cn3c(n2)CCCC3)n1	1.491361694	31.000000011829645	C1CCC(CCCC2CC3CCCCC3C2)CC1	0	1	0	0	0	0	0	0	0	0	0	256.35299999999995	1	2.577420000000001
CCCCNC(=O)c1cccc2ncccc12	1.467312063	29.33000000131341	C1CCC2CCCCC2C1	0	1	0	0	0	0	0	0	1	0	0	228.295	1	2.7647000000000013
Cc1oc(C)c(C(=O)NCC#Cc2ccccc2)c1C	1.681422156	48.02000003084813	C1CCC(CCCCCC2CCCC2)CC1	0	3	0	0	0	0	0	0	1	0	0	267.328	1	2.9863600000000012
Cc1cc(C)n(-c2ccc(CNC(=O)c3ccc4c(c3)CCO4)cn2)n1	0.586587305	3.860000002917435	C(CC1CCC(C2CCCC2)CC1)CC1CCC2CCCC2C1	0	2	0	0	1	0	0	0	1	0	0	348.4060000000001	1	2.749040000000001
c1ccc2[nH]c(C3CCNCC3)nc2c1	1.750354089	56.280000030750536	C1CCC(C2CC3CCCCC3C2)CC1	0	0	0	0	0	0	0	0	1	0	0	201.27299999999997	2	2.0298999999999996
NCCn1cc(NC(=O)c2ccccc2)cn1	1.89795681	79.05999999873447	C1CCC(CCC2CCCC2)CC1	0	0	1	0	0	0	0	0	1	0	0	230.27100000000002	2	1.0940999999999996
c1cnc(N2CC(c3nc4ccccc4[nH]3)C2)nc1	1.544440137	35.02999997437507	C1CCC(C2CC(C3CC4CCCCC4C3)C2)CC1	0	0	0	0	0	0	0	0	1	0	0	251.29300000000003	1	1.9566999999999997
O=C(NC1CCCC1)c1cc(C2CC2)nc2ccccc12	1.269512944	18.599999990667055	C1CCC(CCC2CC(C3CC3)CC3CCCCC32)C1	0	0	0	0	0	0	0	0	1	0	0	280.37100000000004	1	3.784600000000003
Nc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)c(Cl)c2)s1	-0.301029996	0.499999999613144	C1CCC(CCC2CCCC2C2CCCCC2)CC1	0	0	1	0	0	0	0	0	2	0	0	364.25700000000006	2	4.951400000000001
COc1ccc(C(=O)N2CCCC2)cc1NC(C)C	1.554610285	35.85999998132549	C1CCC(CC2CCCC2)CC1	0	3	0	0	1	0	0	0	1	0	0	262.35299999999995	1	2.751500000000001
O=C(CNc1ccc(C(=O)N2CCCC2)cc1)N1CCCCC1	1.734399743	54.25000005988847	C1CCC(CCCC2CCC(CC3CCCC3)CC2)CC1	0	0	0	0	0	0	1	0	1	0	0	315.41700000000014	1	2.3470000000000004
Cn1ccc(NC(=O)c2cc(-c3ccncc3)nc3ccccc23)n1	1.498310554	31.500000015260568	C1CCC(C2CC3CCCCC3C(CCC3CCCC3)C2)CC1	0	1	0	0	0	0	0	0	1	0	0	329.36300000000006	1	3.2826000000000013
O=C(CN1CCc2ccccc21)N1CCC(c2nc3ccccc3[nH]2)CC1	1.720159303	52.499999950925606	C1CCC2CC(C3CCC(CCC4CCC5CCCCC54)CC3)CC2C1	0	0	0	0	0	0	1	0	2	0	0	360.46100000000007	1	3.3316000000000017
O=C(NCc1ccccn1)c1ccc(F)cc1Cl	1.593286067	39.1999999981535	C1CCC(CCCC2CCCCC2)CC1	0	0	0	0	0	0	0	0	1	0	0	264.68699999999995	1	2.804100000000001
COc1ccccc1C(=O)Nc1cccc(C#N)c1	1.519040039	33.040000026753034	C1CCC(CCC2CCCCC2)CC1	0	1	0	0	1	0	0	0	2	0	0	252.273	1	2.8191800000000002
Cc1cc(C)n(-c2cccc(NC(=O)c3ccc(F)c(F)c3)c2)n1	0.206825876	1.609999999881928	C1CCC(CCC2CCCC(C3CCCC3)C2)CC1	0	2	0	0	0	0	0	0	2	0	0	327.33400000000006	1	4.0196400000000025
COc1ccccc1CC(=O)Nc1ncc(C)s1	0.819543936	6.60000000696225	C1CCC(CCCC2CCCC2)CC1	0	2	0	0	1	0	1	0	1	0	0	262.334	1	2.6413200000000003
CN(C)[C@@H]1CN(C(=O)CCn2cnc3ccccc32)C[C@H]1O	2.179264464	151.09999988204612	C1CCC(CCCC2CCC3CCCCC32)C1	1	2	0	0	0	0	1	0	1	0	1	302.3780000000001	1	0.5596999999999992
O=C(NCC1(c2ccccc2)CC1)c1cccnc1	1.614897216	41.19999999685663	C1CCC(CCCC2(C3CCCCC3)CC2)CC1	0	0	0	0	0	0	0	0	1	0	0	252.31699999999998	1	2.5432000000000006
Cn1cc(NC(=O)c2ccccc2C(F)(F)F)cn1	1.576226137	37.68999996098128	C1CCC(CCC2CCCC2)CC1	0	1	0	0	0	0	0	0	1	0	0	269.22599999999994	1	2.691200000000001
