smiles	logS	S
C[C@@H](c1ccc2ccc(O[C@H]3CC[C@@H](C(F)(F)F)CC3)c(C(F)(F)F)c2c1)N1C2CCC1CC(C(=O)O)C2	1.864511081	73.1999999901581
Cc1ccc(CNC(=O)c2cccs2)cn1	1.718750735	52.33000003136885
CNC(=O)c1ccc(N(C)C2CCC2)nn1	1.674585602	47.26999996702989
CC(C)c1nc2c(n1C)CCN(c1ncnc3ccsc13)C2	1.735199548	54.349999947149385
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1	1.601516784	39.95000003219496
CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(OCC3CC3)nc2O1	-0.15490196	0.6999999999770207
COc1nn(C)cc1C(=O)Nc1cccc2cnccc12	1.607455023	40.49999997998115
CC#CCNc1ccc(-n2cnnn2)c(C)c1	1.28780173	19.400000003116812
Cc1ccccc1-n1c(CC2CCN(C(=O)C3CC3)CC2)n[nH]c1=O	1.681060244	47.98000004067671
COCC(=O)Nc1nc(C)c(C)s1	1.408579125	25.61999997589179
O=C(O)c1cccc(N2CCC(Oc3ccc(Cl)cc3)CC2)n1	1.652729696	44.94999999283279
N#CCCCN1CCC(c2c[nH]c3ccccc23)CC1	1.737033531	54.579999958039885
Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C)ccc43)CC2)cc1	1.47957531	30.169999987843727
CCN(CC)C(=O)N1CCCN(C(=O)N(CC)CC)CC1	1.686546899	48.58999999295071
Cc1ccc(C(=O)N2CCC(Cc3ccccc3-c3ccccc3)(C(=O)N(C)C)CC2)s1	1.376576957	23.799999996903054
COc1cc2c(cc1NC(C)=O)oc1ccccc12	1.536558443	34.400000033938646
CCc1ccc(-c2nccn2Cc2c(C)nn(CC)c2C)o1	1.607776604	40.530000024106194
Cc1cc(C)c(NC(=O)c2cc(Cl)ccc2F)c(C)n1	1.798028793	62.80999994156079
CCOc1ccc(C(=O)Nc2cnn(C3CCOCC3)c2)cn1	1.600537294	39.85999996654867
O=C(C1CCC(O)CC1)N1CCCN(c2ccc(F)cc2)CC1	1.906873535	80.70000005164447
Clc1ccc(-c2ccc(CNCC3CCCO3)o2)c(Cl)c1	1.483587297	30.45000000218094
Fc1ccc(F)c2c(NCc3ccc(N4CCOCC4)nc3)ccnc12	1.645225712	44.18000004726129
COc1cncc(-c2ccnc3[nH]ccc23)c1	1.380211242	24.000000015937236
O=c1[nH]c2ccccc2n1C1CCN(CCc2ccncc2)CC1	1.810904281	64.7000000493561
O[C@@H]1CCCC[C@H]1N1CCC(c2ccccc2)CC1	1.667452953	46.50000001178265
Cc1nc(N2CCc3c(ncn3C)C2)c2c(C)c(C)sc2n1	1.676967814	47.52999996774107
O=C(NCCc1csc(N2CCCC2)n1)N1CCSCC1	1.720985744	52.599999981379746
CCn1c(COC(=O)c2ccc(C)s2)nc2cc(S(=O)(=O)N3CCCCC3)ccc21	0.017033339	1.0399999992845141
O=C(CC1CCCC1)NCc1nnc2n1CCC2	1.498586209	31.5200000132441
CN(Cc1nc(N)c2ccccc2n1)Cc1ccc(F)cc1F	1.634174872	43.07000002354351
O=C(c1ccccc1-c1ncc(-c2ccccc2F)o1)N1CCC1	1.639586087	43.61000003279313
O=C(NCCN1CCC(c2ccccc2)CC1)c1ccc2ncsc2c1	1.643650038	44.01999997797157
CN(C)C(C)(C)CNc1ncnc2ccccc12	1.59206567	39.08999996109428
Cc1ccc(NC(=O)c2cccc3cccnc23)cc1	0.755874856	5.700000004298464
COc1ccc(CN2CCC(c3nc(C(C)C)no3)CC2)c(F)c1	1.67329744	47.13000002608453
Cc1cccc(Oc2ncccc2N)c1C	1.656385719	45.32999999387439
O=C(CCn1cncn1)N(CC#Cc1ccccc1)C1CCCC1	1.351409752	22.460000003856
COc1ccccc1NC(=O)CSc1nc(C(C)(C)C)nc2ccccc12	-0.568636236	0.2699999999011579
COc1nc(C)nc(N(C)Cc2nccs2)c1C	1.473778835	29.7700000242163
Cc1cccnc1NC(=O)c1csc(-c2ccccc2)n1	1.635282638	43.18000000017778
CC(C)C(=O)N1CC(Cc2nccc3ccn(C)c23)C1	1.79719827	62.690000023246135
O=C(Nc1nc2ccccc2[nH]1)C1CC(=O)N(c2cccc(C(F)(F)F)c2)C1	-0.086186148	0.8199999992754969
COc1cc(OC)cc(C(=O)Nc2nc3c(s2)COc2ccccc2-3)c1	-0.408935393	0.3899999999762035
O=C(Nc1nccs1)c1c2c(nc3ccccc13)CCC2	0.831229694	6.780000002075345
O=C(NCCc1c[nH]c2cccc(C3(O)CCOCC3)c12)c1cccs1	1.8162413	65.50000000123926
COc1cccc(-c2cccc(N)n2)c1F	1.260071388	18.200000000625476
Cc1cc(C)nc(NCc2cnc(C)c(C)c2)n1	1.124178055	13.30999998545244
Cc1nc(CCN2C(=O)NC(C)(C)C2=O)cs1	1.503109437	31.850000024100904
Brc1cc2c(cc1Cn1cncn1)OCCCO2	1.536432176	34.39000001409402
Cc1nc(CC(=O)NCc2ccccc2)cs1	1.414973348	26.000000001747043
O=C(CN1CCCc2ccc(F)cc21)N1CCNC1=O	1.654561555	45.14000002684286
Cc1cc(CN2CCN(c3ncccn3)CC2)on1	1.564547712	36.69000002061797
O=C(c1ccc(F)cc1)N1CCN(CC(=O)N2CCCC2=O)CC1	1.976945751	94.83000009624128
CCCCNC(=O)c1ccc2c(c1)nnn2C	1.41564098	26.040000006226517
CCC(Oc1ccccc1)C(=O)Nc1nc2ccccc2[nH]1	1.07371835	11.849999990555824
Nc1ncc(-c2cccc(C(F)(F)F)c2)c(C2CCCCN2C(=O)c2ccccc2)n1	1.399673721	25.09999997219846
Cc1cc(F)ccc1C(=O)NCc1ccc(O)c(O)c1	1.606918526	40.45000000481615
COc1cccc(-c2nc(C(=O)O)cs2)c1OC	1.576571684	37.719999994329264
COC(=O)N1CCCN(C(=O)C(=O)Nc2cccc(C(C)C)c2)CC1	1.766189693	58.369999958313926
N#CCc1ccc(NC(=O)C2CC2)cc1	1.485011215	30.550000029644856
O=C(CC1CCNCC1)NCCc1ccccc1F	1.767081621	58.48999995106841
O=C(c1ccccn1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1	1.476396827	29.9500000189419
COC1CCN(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1	1.853576544	71.38000006251515
Cc1cc2nc(CCC(=O)N3CCC(c4ccc(C(=O)N(C)C)c(N)n4)CC3)[nH]c2cc1C	1.59835271	39.66000001193706
O=C1CCCN1CCc1nc(-c2ccc3[nH]c(=O)oc3c2)cs1	1.770778396	58.98999997702477
c1ccc2c(c1)nnn2Cc1ccc2c(c1)OCO2	-0.017728767	0.9599999999125347
O=C(c1ccc(-n2cccn2)nc1)N1CCN(c2ccccc2O)CC1	1.62838893	42.49999999507653
Cc1cccc(C(=O)NCC#Cc2ccccc2)n1	1.472463897	29.680000026858618
c1cnc(-n2cccn2)c(CNC2CCCC2)c1	1.4827307	30.389999994405958
Cc1nccc(-c2cccc(NCC(=O)N(C)c3ccccc3)c2)n1	1.582290683	38.22000002472988
CC(=O)NCCNc1cc(Cl)nn2c(-c3cccc(S(=O)(=O)N(C)C)c3)c(C)nc12	1.660960292	45.81000002361901
CN(C)S(=O)(=O)Nc1ccc2sncc2c1	1.72916479	53.60000003791788
N#Cc1cccnc1NCCc1cn2c(n1)CCCC2	1.719497017	52.42000004700337
Cc1nc(-c2cccnc2)sc1C(=O)Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1	-0.187086643	0.650000000534531
CN(C)c1ccc2c(c1)OCCN2C(=O)NCc1cccnc1	1.682325619	48.1200000368071
N=C1/C(=C\c2ccco2)C(=O)N=C2Sc3ccccc3N12	-0.13667714	0.7299999997975273
Cc1cc(Oc2ncccn2)ccc1NC(=O)c1c(C)oc(C)c1C	1.740046724	54.95999999348342
NCC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1	2.018076064	104.25000008502496
Cc1nn(-c2ccccn2)c2nc(C3CC3)cc(C(=O)O)c12	1.709354776	51.210000019527264
CC1Cc2ccccc2N1C(=O)CN1CCC(n2c(=O)[nH]c3ccccc32)CC1	1.738780558	54.79999993888149
CC(=O)N1CCC(Cn2ccnc2-c2cc3ccccc3s2)CC1	1.546666025	35.209999994309875
O=c1ccc(C2CC2)nn1CC1CN(CC2(O)CCCC2)C1	1.720903171	52.590000022588995
O=C(c1cccnc1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1	1.555698895	35.95000002326875
CN(Cc1ccccc1N1CCCC1)C(=O)c1cccc(Cn2ccnc2)c1	1.789580712	61.59999997667802
O=C(O)CNc1nc(-c2ccccc2)nc2ccccc12	1.404149249	25.35999998775516
COCCNc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N	1.300812794	19.989999994563235
COc1cccc(OCCCn2cncc2-c2cc3c(cc2C)n(C)c(=O)n3C)c1	1.743274524	55.370000062225635
Cc1ccccc1C(=O)Nc1nc(C)c(C)s1	1.482158695	30.34999997125859
CC(=O)N1CCC(CCNc2ccc3ccc(F)cc3n2)CC1	1.664547962	46.189999973778185
Cc1cc(C(=O)N(C)C2CCC2)n2nccc2n1	1.958563883	90.89999995354113
Cc1cccc(O[C@H]2CN(Cc3ccc(OCCCO)cc3)C[C@@H]2O)c1	1.79239169	62.00000007162943
Cc1noc2nc(-c3ccccc3F)cc(C(=O)O)c12	1.592287816	39.11000000431083
Cc1nnc(NCCc2ccc3c(c2)OCO3)c(C#N)c1C	1.350248018	22.399999982764584
O=c1c2cccn2c2ccccc2n1CCCN1CCC(c2ccc(Cl)cc2)CC1	1.2955671	19.750000001706304
CC(C)(C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1	1.553276046	35.74999998871432
COc1cccc2cc(C(N)=S)/c(=N/Nc3ccccc3)oc12	-0.346787486	0.45000000023278064
COCC(=O)Nc1cccc(-n2cccc2)c1	1.706632451	50.89000001484714
CC(C)(C)c1nnnn1CC(=O)NC12CC3CC(CC(C3)C1)C2	1.412292509	25.839999980779126
c1ccc(-c2c(-c3ccc(OCCN4CCCC4)cc3)[nH]c3ncnc(NCC4SCCS4)c23)cc1	0.57054294	3.720000001011621
CC(=O)N1CCC(c2ccc(C(=O)O)cn2)CC1	1.704150517	50.600000018665135
O=C(Nc1cccc(Cl)c1F)c1cccc(N2CCCC2=O)c1	0.531478917	3.399999999669194
Cc1ccc(NC(=O)c2nn(-c3ccccc3)nc2C)cc1	-0.537602002	0.29000000006747206
CCc1nnnn1Cc1noc2c1CCCC2	1.366236124	23.240000015074724
Cc1nc(Cn2ncc3ccccc3c2=O)cs1	1.653887558	45.06999999263414
O=C(NCc1ncc(-c2ccccc2)o1)C1CCCCC1	1.880298991	75.90999992558305
Cc1cc(C)n(-c2ccc(CNC(=O)C3CCC3)cn2)n1	1.598899887	39.709999994158814
CNC(=O)C1CCN(Cc2ncc(-c3ccc(F)cc3)o2)CC1	1.29666519	19.799999988076483
CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1	-0.853871964	0.14000000010372382
COc1ccc(-c2ccccc2)c(NS(=O)(=O)c2cc(O)c(Cl)cc2Cl)c1	1.440279213	27.559999985049746
CCOc1cc2c(cc1CCC(=O)N1CCC(Cc3ncncc3C(N)=O)CC1)CCC2	1.876275589	75.21000005578409
CCc1nc2ccccc2n1CC(=O)N1CCNC(=O)C1	1.704150517	50.600000018665135
CNC(=O)c1cnc(/C=C/c2csc(-c3cccs3)n2)s1	0.948412966	8.880000004526936
O=C(Cn1nc2n(c1=O)-c1ccccc1C1=NCCN12)N1CCc2ccccc21	0.762678564	5.7900000036338115
O=C(c1cccc2ccccc12)N1CCCC(C(=O)N2CCc3ccccc3C2)C1	1.751279104	56.40000000216326
CCc1nc(CC)n(Cc2nc(C)cs2)n1	1.554731377	35.87000002676312
Cc1cc(C(=O)N(C)Cc2ccsc2)no1	1.533009023	34.120000039636786
C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C	1.729974286	53.7000000371496
O=C(Cc1c(F)cccc1Cl)Nc1cccc2cnccc12	0.320146286	2.0899999994655634
Cc1nnc(CN(C)CC(C)Oc2ccc(Cl)c(Cl)c2)n1C	1.51851394	33.000000009278764
O=C(Nc1cccnc1)c1ccccc1Cc1ccccc1	1.848435455	70.53999994616106
CN(C)C(=O)c1ccc(NC(=O)c2cccc(F)c2)cc1	1.666985718	46.44999996474113
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(S(=O)(=O)c3cccs3)C1)CC2	1.344392274	22.100000016023817
CC(C)c1nnc(CNC(=O)C2(C)CCC2)n1C	1.714664993	51.84000001640842
Nc1ccccc1OCCn1ccnc1	1.391993072	24.65999998525305
CNC(=O)c1cn(C)nc1CC1CCN(Cc2cnc(-c3ccc(OC)cc3)nc2)CC1	1.759743368	57.510000053269934
Cc1csc(NC(=O)c2cccc(C)c2C)n1	1.052693942	11.290000001950553
CN(Cc1ccc(Br)o1)C(=O)CN1CCCC1=O	1.845284126	70.02999994388634
Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1	1.556423121	36.00999996921446
O=C(Nn1cnc2ccccc21)c1c2c(nc3ccccc13)CCC2	1.75327657	56.65999997593994
Cc1ccc2c(CC(=O)N(C)Cc3nnc4n3CCC4)coc2c1C	1.736715134	54.54000004952854
O=C(NCCc1nnc2n1CCC2)c1ccc2c(c1)CCC2	1.373831145	23.649999995979485
CN1CCCN(C(=O)NCCOc2ccc3c(c2)OCO3)CC1	1.844849801	69.96000003114833
COc1c(N)ncnc1N1CCCC(C)(C)CC1	1.583878599	38.36000004428494
NC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2cccc(Cl)c2)CC1	1.922984816	83.75000005613947
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl	1.511883361	32.500000001580915
CCOC(=O)Nc1cc(-c2ccc(C)c(NS(C)(=O)=O)c2)nn2c(C)nnc12	1.710963119	51.40000000055914
O=C(Cc1cccc2ccccc12)NCc1nnc2n1-c1ccccc1CC2	1.669037801	46.67000001234133
CNC(=O)c1ccc(CN(C)c2c(F)cc(C#N)cc2F)cc1	1.197004728	15.73999999916476
O=c1[nH]c2ccccc2n1C1CCN(S(=O)(=O)Cc2ccccc2)CC1	0.423245874	2.6500000003855892
C#CCNC(=O)c1ccc(OC)c(OC)c1	1.42975228	26.89999999985085
NC(=O)Cc1nc(-c2ccc(Cl)cc2Cl)cs1	1.613313161	41.04999995694945
O=C(O)c1ccc(COc2ccc(/C=C3\SC(=O)N(Cc4ccc(F)cc4)C3=O)cc2)cc1	-0.004364805	0.9900000009174088
COc1ccc2nc(C)c(C(=O)Nc3ccccc3N3CCCC3)cc2c1	0.924279286	8.399999998803102
CCN(C(=O)N1CCC(CC(=O)N2CCN(C)CC2)CC1)C(C)C	1.910250772	81.3299999437915
O=C(NCCc1cnn(-c2ccccc2)c1)N1CCC1	1.597695186	39.60000000679196
Cc1cccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c1	1.409933123	25.699999980395173
COc1ccc(-c2cnn3c(N)c(-c4ccccc4)cnc23)cc1OC	-0.721246399	0.1900000000206369
O=C(CCc1cc2ccccc2o1)N1CCN(c2cnccn2)CC1	1.744684063	55.54999996458385
N#Cc1cnn(-c2nc(-c3ccc(Br)s3)cs2)c1N	0.278753601	1.9000000002063693
Cc1nnc(-c2ccccc2-c2ccc(O)cc2)s1	1.699751032	50.09000003581033
CC(c1ccccc1)N1CC(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1=O	1.855519156	71.70000005484465
Cc1ccc2nc3c(c(C(=O)NCc4cnn(C)c4)c2c1)CCCC3	1.750199728	56.260000022128324
Cn1ccnc1CNc1cc(Br)ccc1-n1cccn1	1.686636269	48.5999999706479
O=C(c1sc(N2CCOCC2)nc1-c1ccccc1)N1CCCCC1	1.766115283	58.35999997024663
Cc1ccc(C(=O)Nc2nc3ccccc3[nH]2)cc1	-0.070581074	0.8500000005591856
CCS(=O)(=O)Cc1ccn(-c2cccc(F)c2)n1	1.691700208	49.16999996714847
CC(C)(C)n1ncc(OCc2ccc(OCCOCCO)nc2)c(Cl)c1=O	1.512150537	32.52000000583835
O=C(Nc1ccc(N2CCOCC2)nc1)N1CCc2sccc2C1	1.410777233	25.749999977634634
CC1(C)C(=O)N(Cc2ccc(CO)cc2)C(=O)c2ccccc21	1.438700533	27.460000006276342
CN1CCN(C(=O)C2(NC(=O)c3cc(Cl)c4c(c3)OCO4)CCCC2)CC1	1.897682062	79.01000003703675
COc1ccc2nc(NCc3cnn(C)c3)ccc2c1	1.541329578	34.78000002669248
O=C(Cc1ccc2c(c1)OCCO2)NC1CCCCCC1	1.624591459	42.12999998769475
O=C(c1cccc(Cl)c1)N1CCN(C(=O)c2ccc3ccccc3c2O)CC1	0.380211242	2.400000001593724
CCCn1cnnc1Cn1ccnc1-c1ccc2occc2c1	1.456821348	28.629999998576157
O=C(CCCOc1ccccc1)N1CCCC1	1.484299839	30.49999997564563
CNC(=O)CN(C)c1cccc(F)c1C#N	1.532754379	34.10000000058906
Cc1ccccc1OCCCNc1cc(Cn2c(C)nc3ccccc32)nc(N)n1	1.159567193	14.43999999223228
Fc1ccccc1-c1noc(-c2ccc(NCCc3cnccn3)nc2)n1	0.741151599	5.51000000188044
N#Cc1ccc(-c2csc(CCN3CCCC3=O)n2)cc1	1.398981067	25.060000019726782
O=C(CCN1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)CC1)c1ccc2[nH]c(=O)oc2c1	0.643452676	4.399999995074253
Cc1noc(C)c1CC(=O)N1CCc2[nH]c3ccc(Br)cc3c2C1	0.11058971	1.2899999991111304
O=C(CCc1cccs1)Nc1ccc(N2CCOCC2)cn1	1.507720977	32.19000002330239
FC(F)(F)c1nc(Nc2ccc(-n3cnnn3)cc2)c2ccccc2n1	0.06069784	1.1499999990636458
O=C1CN(C(=O)c2ccc(F)cc2)CCN1	1.672190251	47.009999979622684
Cc1nonc1C(=O)NCCc1c[nH]c2cccc(C3(O)CCOCC3)c12	1.786751422	61.199999979487785
Cc1cc2cc(C(=O)N(Cc3ccc4c(c3)OCO4)C3CC3)ccc2o1	1.069668097	11.74000000238978
COCC1(c2nc(-c3ccncc3)nn2Cc2cccc(Cl)c2)CC1	1.447623098	28.030000015471483
CCN(CC)C(=O)N1CCC(C(=O)O)CC1	1.779452183	60.179999944009346
Cc1ccc(NC(=O)c2c([O-])n(-c3ccc(C)cc3)n[n+]2Cc2ccccc2)cc1	-0.677780705	0.21000000012866146
COc1ccc(N2CCCN(CC3CCN(C(=O)C4CC4)CC3)CC2)cc1	1.775974331	59.69999998221637
Cc1sc(-c2ccccn2)nc1-c1ccc(NC(=O)C(C)C)cc1	0.149219113	1.4100000011188591
CC(=O)Nc1cccc(OCC(=O)N2CCCCC2)c1	1.627160952	42.379999963428055
CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2cccc(Cl)c2)cc1	1.759667845	57.50000004109251
CC1CCN(CC(=O)Nc2nc(-c3c[nH]c4ccccc34)cs2)CC1	0.715167358	5.190000001810992
O=C(Nc1nc(-c2cccnc2)cs1)C1CCCCC1	-0.677780705	0.21000000012866146
Cn1ncnc1COc1nn2c(-c3c(F)cccc3F)nnc2cc1C1CCC1	1.617419747	41.44000002507838
COC(=O)c1cc(F)c(C)c(NC(=O)CCCc2ccccn2)c1	1.633468456	43.00000004162562
Cc1ccc(C)c(C(=O)Nc2cnc3c(c2)c(C)nn3C)c1	0.367355921	2.3299999998604073
COC(=O)c1ccc(NC(=O)N(C)Cc2ccccc2CN2CCCC2)cc1	1.610660163	40.79999999155618
CC(C)(C)c1nccc(NCc2ccncc2)n1	1.48301642	30.409999989907632
CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1	1.033423755	10.799999987890576
Cc1oc2cc(OCC(=O)Nc3nccs3)ccc2c(=O)c1Oc1ccc(F)cc1	-0.301029996	0.499999999613144
COc1ccc(C)cc1-n1ccc(C(=O)NC(C)C)n1	1.552668216	35.699999990777464
CCOc1ccc(CC(=O)NCCn2cccnc2=O)cc1	1.835817354	68.51999995369786
O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1	1.704150517	50.600000018665135
O=C(CN1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1)N1CCCC1	1.738384124	54.750000061500806
O=C(C1CCCN(S(=O)(=O)c2ccccc2)C1)N1CCc2ccccc2C1	1.529558673	33.84999999835049
O=C(Cc1cccc2ccccc12)NCc1ccc(N2CCCC2=O)cc1	1.149834697	14.12000000924054
CN1C(=O)N(CC(=O)NCc2ccc(Cl)cc2)C(=O)C12CCCCC2	1.705007959	50.69999996108601
COc1ccc(-n2cc3c(c2-c2ccccc2Br)c(=O)n(C)c(=O)n3C)cc1	0.691965103	4.9200000026355095
Cc1nnc(-c2ccccc2NCc2ccsc2)o1	-0.031517051	0.9300000009552052
O=C(NCc1ccc(F)cc1)c1ccccn1	1.541828767	34.820000017533495
Cc1cccc(NC(=O)CN2C(=O)N(C)C3(CCCCC3)C2=O)c1C	1.776846409	59.820000041969664
O=C(NCCc1ccc2c(c1)OCO2)Nc1ccncc1	1.667452953	46.50000001178265
O=C(c1cc(Oc2cccc(F)c2)nc2ccccc12)N1CCOCC1	1.206556044	16.089999996331095
Cc1cc(C)c(S(=O)(=O)Nc2ccc(N(C)C)cc2)c(C)c1-n1cnnn1	0.436162647	2.7299999997438054
CC(=O)c1ccc(OCCCCN2CCCC2)cc1	1.559667278	36.279999967582526
Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21	0.691081492	4.909999998609757
Cc1ccc(-c2nc3ccccc3[nH]2)cc1NS(=O)(=O)c1ccc(Cl)cc1	-0.552841969	0.2799999997793631
Cc1ccc(CN2CC[C@H](c3nnc(-c4ccccc4F)o3)C2)o1	1.657055853	45.40000001493797
Cc1cc(C)n(-c2cc(Nc3ccccc3C)ncn2)n1	0.240549248	1.7399999988677648
CC(C)c1cc(NC(=O)Cn2nc(-c3ccccc3)ccc2=O)[nH]n1	0.813580989	6.510000006472729
CN(C)S(=O)(=O)Nc1ccc(-n2ncc3ccccc32)cc1	1.589837943	38.889999986795345
N#CCCCN1CCN(c2cc(C#N)ccn2)CC1	1.615318657	41.24000003689342
CN(CC(=O)Nc1cc(F)cc(F)c1)c1ccnc(C(N)=O)c1	1.661812686	45.900000048906236
CCc1cnc(CNC(=O)N2CCC(n3cncn3)CC2)s1	1.694078462	49.43999999080636
O=C(Cc1ccc2ccccc2c1)NCCc1nc2ccccc2[nH]1	1.464638559	29.149999993621357
O=C(NCc1ccc(O)c(O)c1)c1ccc2ccccc2n1	1.743509765	55.400000034642375
CCc1cnc(CCNc2cncc(Cl)n2)s1	1.68115075	47.99000000746751
Cc1cc(C(=O)NC2CCN(c3nc(-c4cccs4)nc4ccccc34)CC2)on1	-0.017728767	0.9599999999125347
Cc1cccc2cc(C(N)=S)/c(=N/Nc3ccccc3)oc12	-0.318758763	0.47999999958488565
CSCc1noc(COc2ccc(F)cc2F)n1	1.238046103	17.299999994869474
CCc1ccc2nc(C)cc(C(=O)N3CC(c4cccnc4)C3)c2c1	1.594171479	39.27999998960671
CCN(c1ccccc1)S(=O)(=O)c1ccc(C(F)(F)F)cc1	0.146128036	1.400000001037238
c1cnn(-c2ccc(-c3ccc(NC4CC4)nn3)cc2)c1	-0.107905397	0.7800000005559022
N#CCCN(c1ncnc2sccc12)C1CC1	1.600101256	39.820000028296064
COc1ccc(CNCc2cccc3ccccc23)cc1	1.673941999	47.20000003976807
Cc1nnc(NC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)s1	0.130333768	1.3499999984612785
Cn1ncc2c(N3CCN(c4ccc(Cl)c(Cl)c4)CC3)ncnc21	-0.886056648	0.1299999999081527
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F	-0.455931956	0.3499999997177112
O=C1Oc2nc3cc4c(cc3cc2CN1CCN1CCOCC1)OCO4	0.982271233	9.599999999125346
O=C(NCc1ccc(-n2cncn2)nc1)c1csc2c1CCCC2	0.72427587	5.300000004871852
CN1CCCN(c2nc(C(F)(F)F)nc3cc4c(cc23)OCO4)CC1	1.636588184	43.310000026941466
OCc1ccc(Cn2cc(-c3cc(F)ccc3-n3cccn3)nn2)cc1	1.538322333	34.53999998159328
O=C1CC2(CCN(C(=O)NCc3ccccc3)CC2)Oc2ccccc21	0.615950052	4.130000003267515
CC(C)(C)N1CCCN(C(=O)CNc2ccc(C#N)cc2)CC1	1.698709349	49.969999949075884
Cc1cccc(NC(=O)c2ccc3ccccc3c2)n1	0.068185862	1.1700000006838467
Cc1nc2ccc(NC(=O)c3sc(-c4ccccn4)nc3C)cc2s1	0.113943352	1.299999999081527
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1	0.51851394	3.3000000009278754
Cc1nc(CN(C)C(=O)C2c3ccccc3-c3ccccc32)no1	1.513483957	32.620000022213354
COc1ccc(-c2cn3c4ccccc4nc3n2CCO)cc1	1.672282625	47.020000022853054
O=C(NC1CCCC1)C(=O)c1ccc2c(c1)CCC2	1.495127881	31.269999982508356
COc1ccc(C(=O)Cn2c(=O)n(-c3ccccc3F)c3nc(C)nc(C(N)=O)c32)cc1	0.567026366	3.6899999986485374
C[C@@H](CO)Nc1nc(C(F)(F)F)nc2[nH]cnc12	1.602059991	39.99999996979354
Fc1cccc(CN2CCN(c3ncccn3)CC2)c1	1.579783597	38.00000003352844
c1ccc2c(c1)CN(c1cnc3ccccc3n1)CCN2	1.399500661	25.089999981824366
CCC(=O)N(C)c1ccccc1C(=O)O	1.561339941	36.419999961516474
Cc1cc(C)c(CC(=O)N2CC(CO)C2)c(C)c1	1.665956029	46.33999995156199
O=C(NCCc1ccc2c(c1)OCO2)N1CCc2sccc2C1	1.658488381	45.549999967589436
COc1ccc(C2(NCc3ccc(N4CCCC4=O)cc3)CC2)cc1	1.911317442	81.52999993916984
Cc1nnnn1CCCc1ccccc1	0.753583059	5.670000001398175
CN(Cc1cccnc1)Cc1ccc(C#N)o1	1.487138375	30.699999966267992
O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1ccccc1F	1.288919606	19.450000015149676
CCn1nc(Cc2ccc(OC)cc2)nc1Cc1sc(C)nc1C	1.458335626	28.7300000005327
CN1CCN(c2ncncc2-c2nc(-c3ccccc3)no2)CC1	1.751048035	56.370000023338996
c1ccc(OCc2cc(CC3(NCc4cnc5ccccc5c4)COC3)no2)cc1	1.117271296	13.100000010383479
CC(C)c1noc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)n1	1.72427587	53.00000004871852
COc1ccc(C2(NCc3cnn(-c4ccccc4)c3)CCCC2)cc1	1.759063188	57.419999978781284
Cc1cc(NC(=O)c2ccc(Cl)cc2F)no1	0.84509804	6.999999999770207
Cc1nc(N(C)C)cc(C2(C)CCNCC2)n1	1.653598382	45.040000016252165
O=C(Nc1cccnc1)c1ccnc(NC(=O)C2CC2)c1	1.610127613	40.74999999286932
O=C(NCc1cccnc1)c1cnn(-c2ccccc2)c1	1.583198774	38.30000000276713
